review_id,platform,product_name,category,subcategory,star_rating,review_text,sentiment,review_text_fixed,review_text_translated,review_text_normalized,review_tokens,split
E094,lazada,2025 new realme tablet 512gb android smart tablet 108 inch large screen android12 dual sim tablet pc tab free gift,electronics,tablet,5,"tablet received, look good, but when try to plug in data, it not working, can't receive Data .",positive,"tablet received, look good, but when try to plug in data, it not working, can't receive Data .",tablet received look good try plug data working cant receive data,tablet receive look good try plug data work cant receive data,"['tablet', 'receive', 'look', 'good', 'try', 'plug', 'data', 'work', 'cant', 'receive', 'data']",train
E095,lazada,2025 new realme tablet 512gb android smart tablet 108 inch large screen android12 dual sim tablet pc tab free gift,electronics,tablet,5,"Barang dh terima lama dh, tp sampai skerg button on xleh on, mintk refund ckp dh expired, berapa kali dh bgthu xleh tekan button on, tp xde action, dh hantr video nak video lgi tp xde action, kabel dh byk kli try tukar x jadi jgk",positive,"Barang sudah terima lama dh, tetapi sampai skerg button on xleh on, mintk refund ckp sudah expired, berapa kali sudah bgthu xleh tekan button on, tetapi tidak ada action, sudah hantr video mahu video lgi tetapi tidak ada action, kabel sudah byk kli try tukar tidak jadi juga",received item long time ago got button turned asked refund expired many times told press button action sent video want another video action cable already much try change doesnt work either,received item long time ago get button turn ask refund expire many time tell press button action send video want another video action cable already much try change doesnt work either,"['received', 'item', 'long', 'time', 'ago', 'get', 'button', 'turn', 'ask', 'refund', 'expire', 'many', 'time', 'tell', 'press', 'button', 'action', 'send', 'video', 'want', 'another', 'video', 'action', 'cable', 'already', 'much', 'try', 'change', 'doesnt', 'work', 'either']",val
E096,lazada,2025 new realme tablet 512gb android smart tablet 108 inch large screen android12 dual sim tablet pc tab free gift,electronics,tablet,5,"𝐬𝐞𝐦𝐮𝐚 𝐨𝐤 𝐭𝐢𝐚𝐝𝐚 𝐦𝐚𝐬𝐚𝐥𝐚𝐡,𝐭𝐞𝐫𝐢𝐦𝐚 𝐤𝐚𝐬𝐢𝐡",positive,"𝐬𝐞𝐦𝐮𝐚 𝐨𝐤 𝐭𝐢𝐚𝐝𝐚 𝐦𝐚𝐬𝐚𝐥𝐚𝐡,𝐭𝐞𝐫𝐢𝐦𝐚 𝐤𝐚𝐬𝐢𝐡",𝐬𝐞𝐦𝐮𝐚 𝐨𝐤 𝐭𝐢𝐚𝐝𝐚 𝐦𝐚𝐬𝐚𝐥𝐚𝐡𝐭𝐞𝐫𝐢𝐦𝐚 𝐤𝐚𝐬𝐢𝐡,𝐬𝐞𝐦𝐮𝐚 𝐨𝐤 𝐭𝐢𝐚𝐝𝐚 𝐦𝐚𝐬𝐚𝐥𝐚𝐡𝐭𝐞𝐫𝐢𝐦𝐚 𝐤𝐚𝐬𝐢𝐡,"['𝐬𝐞𝐦𝐮𝐚', '𝐨𝐤', '𝐭𝐢𝐚𝐝𝐚', '𝐦𝐚𝐬𝐚𝐥𝐚𝐡𝐭𝐞𝐫𝐢𝐦𝐚', '𝐤𝐚𝐬𝐢𝐡']",train
E097,lazada,2025 new realme tablet 512gb android smart tablet 108 inch large screen android12 dual sim tablet pc tab free gift,electronics,tablet,5,Mine arrived yesterday. I ordered it with COD. It's very bad. The charger can't charge. It doesn't charge at all. The device is very slow. Now I want to return it.,positive,Mine arrived yesterday. I ordered it with COD. It's very bad. The charger can't charge. It doesn't charge at all. The device is very slow. Now I want to return it.,mine arrived yesterday ordered cod bad charger cant charge doesnt charge device slow want return,mine arrive yesterday order cod bad charger cant charge doesnt charge device slow want return,"['mine', 'arrive', 'yesterday', 'order', 'cod', 'bad', 'charger', 'cant', 'charge', 'doesnt', 'charge', 'device', 'slow', 'want', 'return']",train
E098,lazada,4mp srihome sh037 2k 2560x1440 quad hd outdoor waterproof wifi cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision,electronics,camera,5,"Just a normal packaging, should bubble wrap the product or put the fragile sticker. Anyway product received in good condition and well functioning.",neutral,"Just a normal packaging, should bubble wrap the product or put the fragile sticker. Anyway product received in good condition and well functioning.",normal packaging bubble wrap product put fragile sticker anyway product received good condition well functioning,normal packaging bubble wrap product put fragile sticker anyway product receive good condition well function,"['normal', 'packaging', 'bubble', 'wrap', 'product', 'put', 'fragile', 'sticker', 'anyway', 'product', 'receive', 'good', 'condition', 'well', 'function']",train
E099,lazada,4mp srihome sh037 2k 2560x1440 quad hd outdoor waterproof wifi cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision,electronics,camera,4,okay with going well for ok tq and ok tq and ok gbh from the rest of everything,positive,okay with going well for okay thank you and okay thank you and okay gbh from the rest of everything,okay going well okay thank okay thank okay gbh rest everything,okay go well okay thank okay thank okay gbh rest everything,"['okay', 'go', 'well', 'okay', 'thank', 'okay', 'thank', 'okay', 'gbh', 'rest', 'everything']",val
E100,lazada,4mp srihome sh037 2k 2560x1440 quad hd outdoor waterproof wifi cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision,electronics,camera,5,Saya ada kamera tetapi tiada kad memori.,neutral,Saya ada kamera tetapi tiada kad memori.,camera memory card,camera memory card,"['camera', 'memory', 'card']",train
E101,lazada,4mp srihome sh037 2k 2560x1440 quad hd kamera cctv wifi luar ruangan kalis air ip pengawasan keselamatan kamera perakam video ptz mod malam warna penuh penglihatan malam inframerah,electronics,camera,5,sementara bagus .harap tahan lama,positive,sementara bagus .harap tahan lama,good hope lasts long,good hope last long,"['good', 'hope', 'last', 'long']",val
E102,lazada,5g wifi srihome sh037 2k 2560x1440 4mp quad hd outdoor waterproof cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision srihome app,electronics,camera,5,received in good condition. Thanks to seller and delivery co.,positive,received in good condition. Thanks to seller and delivery co.,received good condition thanks seller delivery co,receive good condition thanks seller delivery co,"['receive', 'good', 'condition', 'thanks', 'seller', 'delivery', 'co']",train
E103,lazada,5g wifi srihome sh037 2k 2560x1440 4mp quad hd outdoor waterproof cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision srihome app,electronics,camera,5,"ok, the camera work well. hope can last for 2 or 3 years. delivery also very fast. thank you seller",positive,"ok, the camera work well. hope can last for 2 or 3 years. delivery also very fast. thank you seller",ok camera work well hope last 2 3 years delivery also fast thank seller,ok camera work well hope last 2 3 year delivery also fast thank seller,"['ok', 'camera', 'work', 'well', 'hope', 'last', '2', '3', 'year', 'delivery', 'also', 'fast', 'thank', 'seller']",val
E104,lazada,5g wifi srihome sh037 2k 2560x1440 4mp quad hd outdoor waterproof cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision srihome app,electronics,camera,5,"terbaik,baru pasang keadaan kualitinya amat memuaskan,tq seller..",positive,"terbaik,baru pasang keadaan kualitinya amat memuaskan,tq seller..",excellent installed quality satisfactory thank seller,excellent instal quality satisfactory thank seller,"['excellent', 'instal', 'quality', 'satisfactory', 'thank', 'seller']",train
E105,lazada,4mp srihome sh037 2k 2560x1440 quad hd outdoor waterproof wifi cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision,electronics,camera,5,ip camera night color sricam Sri home diterima dalam keadaan baik dan bungkusan baik penghantaran pun pantas siap packaging sempurna kemas dan teliti dan rapi. masih belum dipasang lagi dan masih belum digunakan lagi harap ianya berfungsi dengan baik dan sempurna. tq seller good quality 👍,positive,ip camera night color sricam Sri home diterima dalam keadaan baik dan bungkusan baik penghantaran pun pantas siap packaging sempurna kemas dan teliti dan rapi. masih belum dipasang lagi dan masih belum digunakan lagi harap ianya berfungsi dengan baik dan sempurna. thank you seller good quality 👍,ip camera night color sricam sri home received good condition good packaging delivery fast complete packaging perfect neat meticulous tidy still installed yet still used yet hope works well perfectly thank seller good quality,ip camera night color sricam sri home receive good condition good packaging delivery fast complete packaging perfect neat meticulous tidy still instal yet still use yet hope work well perfectly thank seller good quality,"['ip', 'camera', 'night', 'color', 'sricam', 'sri', 'home', 'receive', 'good', 'condition', 'good', 'packaging', 'delivery', 'fast', 'complete', 'packaging', 'perfect', 'neat', 'meticulous', 'tidy', 'still', 'instal', 'yet', 'still', 'use', 'yet', 'hope', 'work', 'well', 'perfectly', 'thank', 'seller', 'good', 'quality']",train
E106,lazada,5g wifi srihome sh037 2k 2560x1440 4mp quad hd outdoor waterproof cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision srihome app,electronics,camera,5,货物运输不错，物品也不错，这个卖家是一个好卖家！,positive,货物运输不错，物品也不错，这个卖家是一个好卖家！,shipping good items good seller good seller,ship good item good seller good seller,"['ship', 'good', 'item', 'good', 'seller', 'good', 'seller']",val
E107,lazada,4mp srihome sh037 2k 2560x1440 quad hd outdoor waterproof wifi cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision,electronics,camera,5,brg dah sampai...cume belum psg lgi...harap² berfungsi dengan baik la...............,positive,barang sudah sampai...cume belum psg lgi...harap² berfungsi dengan baik la...............,item arrived hasnt shipped yet hope works well,item arrive hasnt ship yet hope work well,"['item', 'arrive', 'hasnt', 'ship', 'yet', 'hope', 'work', 'well']",train
E108,lazada,4mp srihome sh037 2k 2560x1440 quad hd outdoor waterproof wifi cctv camera ip security surveillance cam video recorder ptz full color night mode infrared night vision,electronics,camera,4,OK.. easy to set up and configure.. .. thanks...let see if good will buy more,neutral,OK.. easy to set up and configure.. .. thanks...let see if good will buy more,ok easy set configure thankslet see good buy,ok easy set configure thankslet see good buy,"['ok', 'easy', 'set', 'configure', 'thankslet', 'see', 'good', 'buy']",train
